@relation voices
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute voice {bass, baritone, tenor, alto, soprano}



@data
10.931336,15.806448,22.88488,26.397074,7.3380737,2.5220363,16.769054,24.690813,11.324115,19.314548,14.307515,16.536583,15.552129,24.618332,54.457924,32.77833,38.455612,10.733526,10.931336,10.931336,10.931336,10.931336,19.552843,17.149792,7.1257377,19.34724,10.731318,35.365726,10.685401,13.700641,18.247849,3.8160427,17.185438,11.859278,9.691698,8.97402,1.176765,8.284887,20.808735,11.815668,3.6743462,12.843943,18.269983,7.1115284,3.4138548,4.0347905,6.6237507,1.285216,9.721699,5.678616,8.834983,9.488227,13.202079,3.2708428,13.583972,15.212189,5.600131,7.062885,11.746111,9.215076,13.572522,5.4248047,8.478578,7.432279,tenor
5.652899,6.2352996,4.2712984,4.1978106,22.923676,9.8224325,15.316392,1.9660288,8.101087,14.105826,10.08968,69.25254,17.943357,57.18918,3.4036102,69.75086,55.820774,3.9320757,5.652899,5.652899,5.652899,5.652899,4.793786,2.3881888,0.4320324,27.990044,9.701019,35.93328,7.824081,4.060145,2.6816008,6.219454,9.45029,8.012479,11.926604,3.6035666,5.20905,3.7073655,2.2715423,4.6612697,6.4964647,5.8437214,6.142116,3.7070105,5.238198,1.3102177,5.7992964,6.470937,1.9253006,1.4018598,9.8942,2.5033543,5.664404,7.1523914,9.056262,6.232383,2.6534438,4.4454603,3.3894708,3.809393,6.342489,3.7902658,2.7883186,4.7726154,tenor
1.8469316,3.0082626,5.833084,6.1054263,4.441028,9.3280115,10.92968,8.316313,1.8531907,8.856816,7.8649573,58.4241,18.933372,12.264649,12.688167,16.092981,18.952158,11.670969,1.8469316,1.8469316,1.8469316,1.8469316,3.260002,2.8113353,2.5488412,15.631737,1.8758831,2.9220996,3.5067003,2.365874,2.8677144,7.404846,5.2909884,2.6809263,2.9766498,3.0311322,1.5163261,3.3603694,4.8404007,1.4846714,1.8175097,3.368434,5.392163,5.0422273,5.5549326,0.7870287,5.171332,3.0809262,1.1460503,7.574901,0.9798475,1.2269852,0.6764804,3.0777414,6.8620367,3.5273585,6.7278314,5.319325,0.52713454,3.1351326,1.4662222,3.4145508,4.884579,1.3242117,tenor
1.4848558,1.6972541,2.2568734,3.0278459,4.412271,5.258375,14.735287,6.132203,2.2625384,5.0236664,7.0362387,42.77004,11.919372,13.600197,14.912521,8.897895,31.446447,17.514927,1.4848558,1.4848558,1.4848558,1.4848558,7.6783867,1.370936,4.675417,10.516972,2.5427902,3.0747228,1.1450963,2.6368177,4.2803597,5.202726,3.2951534,4.2375135,3.3781734,0.85058707,0.78083175,3.291416,1.5643777,2.0794628,2.737546,2.168866,2.6188824,0.8318411,2.9931595,1.338181,2.5262103,2.7939415,2.6420774,2.0940144,1.0268817,2.524482,2.8584998,1.5701156,0.9350383,1.8820899,1.2526145,3.581556,0.5258167,4.4659863,2.4171681,1.7871577,0.56229526,0.65564156,tenor
2.1161978,5.1921206,2.5162048,8.613603,11.4634905,5.102245,14.86427,4.7671075,9.411354,13.708781,13.143881,11.94356,4.2546034,7.1963887,10.416892,9.801423,31.93838,18.770079,2.1161978,2.1161978,2.1161978,2.1161978,11.535759,5.195515,1.0661173,12.764046,11.339708,3.3313112,4.6236396,3.3021317,0.56743985,3.5066595,2.7463357,4.2130256,3.5084128,0.7617556,2.9338758,2.82813,6.330711,3.2266886,1.3968773,3.0049574,1.6236737,1.2575366,2.4336975,3.1004176,1.0360494,2.7377417,0.7273038,4.24169,0.97847164,0.9320725,2.8239818,1.1179307,5.261706,0.56120855,4.50747,0.5399557,5.1201425,1.2178599,0.55405134,3.1113281,0.37193552,2.4700768,tenor
3.5800261,7.850559,3.1724355,5.864717,6.9516025,6.9038253,18.527758,3.9749777,4.0894156,3.9159875,12.176138,27.480118,3.4813895,5.494669,9.909498,12.228252,25.937967,13.286766,3.5800261,3.5800261,3.5800261,3.5800261,4.462208,10.754963,3.46333,13.112103,8.824463,2.197145,1.6225705,0.45557624,2.83717,1.0335443,0.52519816,2.8312533,2.6560364,3.8848484,1.0220044,3.741951,1.3907801,1.5271302,3.985252,1.94868,0.40132916,3.019645,2.7278237,3.9826634,2.5364583,1.681896,2.7894971,1.3209301,2.7219298,1.2820101,1.3671403,2.1976595,2.8377395,3.0699415,1.0180509,2.0187724,4.464617,1.1284611,2.4002612,0.83220184,2.569961,0.31157833,tenor
10.212719,3.1332726,4.2070475,2.4187493,5.113675,3.0053368,14.056741,0.995312,5.9470763,7.1669583,3.6509316,4.436653,9.139015,4.5006456,6.603029,31.282604,64.933334,13.469485,10.212719,10.212719,10.212719,10.212719,9.279416,14.450349,19.274385,13.709233,12.543098,4.5879064,3.4969246,1.4703146,5.737355,7.659425,1.7014306,2.3419666,5.033078,1.8398182,2.0784976,1.8885498,4.6090446,1.1918117,5.3842893,3.1873658,0.3651423,5.259627,4.391272,6.1432076,1.3172503,0.78842056,5.7163596,4.0618644,1.1870513,2.0065567,3.7397382,3.9472032,2.5730214,0.7327028,1.0505252,0.75707316,2.8789148,0.72763187,2.5117354,6.4166975,2.0372372,2.0917969,tenor
0.9302229,7.063219,2.6559618,0.88325626,7.5477633,2.0811,15.34033,3.4420893,5.5526767,3.4527857,13.000573,13.1827345,8.622991,17.012741,7.4808874,21.549858,44.58722,19.083088,0.9302229,0.9302229,0.9302229,0.9302229,8.078827,7.6156173,20.380383,12.1509075,2.894977,3.2743368,4.8010173,4.7992954,5.6227703,4.6256394,2.064224,15.0812025,5.0369887,6.283097,1.8368299,6.3970523,6.1661825,5.0516334,3.7938976,7.008637,2.3254108,3.4554086,1.3123577,3.2193499,3.5182788,8.121344,4.4360237,3.0485175,2.8483648,1.4831796,4.3080277,3.0528204,2.5059106,3.3007727,1.5670333,6.419305,0.74200684,0.6421856,1.9731152,1.5539778,2.0527472,4.991675,tenor
1.402467,5.0342207,2.597154,7.525614,11.713776,2.2686586,23.071186,8.860715,0.38390806,9.455484,13.660137,84.5157,12.011643,5.943673,16.518776,22.107786,30.264854,19.905441,1.402467,1.402467,1.402467,1.402467,8.315397,3.2791998,4.4011927,7.3639336,3.0502503,4.90224,3.2917924,4.275337,2.316732,3.124522,2.8056784,7.176982,2.380481,1.8516097,1.245613,10.303433,1.8995,2.677405,2.4276145,4.488919,2.4210927,1.9014581,2.5268412,3.0566177,2.5495293,0.7861981,3.614382,1.847245,1.7127357,3.225832,1.2614732,3.1669579,1.8646505,3.116793,3.2478485,2.1440516,3.5141068,1.0810941,4.7099013,3.9559095,3.485551,4.348864,tenor
2.311156,5.277872,3.3214622,6.3895783,17.167812,12.979315,22.043728,5.0166125,8.347602,5.532144,29.243969,89.8625,10.7726,4.134617,9.185574,12.086782,25.209318,10.123527,2.311156,2.311156,2.311156,2.311156,2.4924166,1.796305,5.9897785,4.4345164,3.9127314,8.712343,2.5979803,4.129041,7.6155524,2.3865657,7.32038,3.6257963,2.2265804,2.7220693,3.159198,6.18056,3.2482212,2.9507875,2.2445657,2.5436254,1.9823459,5.842239,2.9135144,5.8539824,3.6999657,5.8236437,5.265174,2.9448855,2.2630408,4.799197,1.9312317,4.586889,1.1032186,3.8466253,3.8929634,3.4215145,3.1813288,2.0280383,3.077528,0.9186501,2.76503,3.5593429,tenor
3.1895216,3.101564,1.3245462,4.02916,13.439249,5.7828774,9.393756,5.4196854,4.01013,8.73685,12.671081,58.083332,8.270599,5.813013,14.028015,21.925806,37.66711,12.292492,3.1895216,3.1895216,3.1895216,3.1895216,6.3621182,2.4602666,2.5487683,9.773112,10.77724,4.885765,0.7572965,3.774877,5.053093,3.6133559,2.8423738,1.5270681,1.2284309,2.9158227,1.7749836,5.380288,2.3424025,1.76312,2.756777,1.496946,2.320114,1.429847,2.284324,0.79743254,3.8877797,7.028014,4.4444656,0.39856058,2.7804513,2.533002,1.0150747,1.1982793,2.598937,2.010414,6.6535597,2.9532173,2.523014,2.8963773,0.8306221,3.2336454,4.005192,1.69468,tenor
8.906609,2.4813104,15.669064,4.9558315,17.20258,10.207045,20.274477,15.361764,13.41596,8.844735,12.026091,25.0954,12.316059,2.7291625,17.21495,24.88757,77.812614,24.853615,8.906609,8.906609,8.906609,8.906609,14.234361,7.3983655,2.56402,14.217802,21.355455,2.046653,7.238187,6.49625,6.3922086,2.7431548,5.6861033,4.360526,4.6605544,11.765015,4.0224066,6.2086515,6.103394,0.9094496,4.672006,3.0116282,12.027995,3.9778106,6.599591,11.578569,8.282265,6.188768,3.2930753,4.8280773,11.332321,3.9551911,2.2827675,11.352726,2.523058,0.49290407,1.4835477,1.96635,4.166847,4.29649,10.727504,5.924666,4.5650325,5.915166,tenor
19.302097,3.7257273,5.471344,7.1266184,3.8535306,11.069025,6.9186683,52.084827,7.198893,17.14555,8.916142,27.092154,9.900915,17.816147,35.49704,46.53049,87.62036,38.516487,19.302097,19.302097,19.302097,19.302097,18.120943,16.665045,10.533548,10.029926,4.667784,5.3088355,11.790642,14.496369,6.458788,6.119936,7.052744,5.6862507,4.440852,9.475152,11.026366,8.709998,3.9942017,6.5633683,9.8941,4.613678,12.244098,5.372073,3.046348,8.090449,4.083632,1.7772061,2.2410672,2.174275,16.49963,13.5437765,14.276824,7.689222,7.7081113,2.0215771,9.949994,4.2090535,4.2003202,4.9397993,0.7326336,0.8755885,9.354106,6.169499,tenor
10.115701,6.4134035,4.972355,4.084777,3.1453967,8.10191,5.185647,25.59297,12.307498,14.138031,3.5604231,16.91919,4.6982827,14.999261,13.655606,25.058422,77.469795,49.767426,10.115701,10.115701,10.115701,10.115701,27.448372,19.755354,8.893708,4.3757076,6.184699,7.755639,3.3632598,4.746847,7.6565814,5.7187734,6.493344,6.0707965,11.8365965,1.2412282,6.9492683,6.016606,3.6040168,4.2824845,3.1756675,5.7305675,1.2866825,2.4281921,6.437719,3.5412133,10.295563,3.4321449,9.541412,8.852813,7.1832485,4.323451,10.024911,8.4607725,6.683256,8.361656,7.22229,6.7628217,6.6262307,3.6429207,0.76664513,4.0657783,6.3805547,2.8038366,tenor
4.203127,5.6182246,5.56184,2.4944856,7.296471,1.715991,4.5005107,20.462538,7.1057444,14.287186,13.967364,25.474857,12.540772,52.188965,42.499523,37.14352,51.264526,18.404963,4.203127,4.203127,4.203127,4.203127,15.199691,7.604459,10.794239,9.2267275,6.802767,0.8441397,12.138648,3.7820146,5.7974114,3.348528,6.553812,4.908419,3.7941115,0.40957016,1.2525489,5.1573935,4.003821,6.1352296,4.44232,1.2801297,3.1643999,1.9076948,2.654357,6.8956304,2.1197762,4.1890197,5.144494,0.8342466,2.8610733,2.9308264,0.45338234,1.5300536,2.0258753,1.634078,3.5050008,2.634921,3.3143134,4.7192698,7.0982623,3.2090435,7.575316,5.7336164,tenor
7.903333,7.1927695,6.4144163,5.9663696,4.072945,19.062225,8.515828,18.42718,10.095114,19.374744,19.108078,39.934845,76.29495,57.860443,35.50142,64.81695,41.058525,1.858319,7.903333,7.903333,7.903333,7.903333,16.999111,8.501822,9.335658,15.901707,9.76648,2.1530917,4.384471,8.910287,2.7717276,3.0639188,5.5925193,11.305894,5.499936,5.439791,6.177606,2.1685674,5.901637,4.855396,4.088134,2.2434201,9.37433,2.1239674,4.826245,5.374512,5.27075,2.3729372,4.1784163,3.5076954,3.0671551,0.97987324,6.966535,2.7406056,3.0205982,2.864456,3.1005015,3.850083,2.76132,5.7322464,1.046668,5.18792,2.380914,2.4319959,tenor
1.3186586,2.413839,4.750525,3.1288764,9.870128,12.058635,17.957542,31.188461,4.09687,13.84523,8.286917,19.62274,6.6138754,26.736582,21.021126,13.6744175,5.298938,4.3591824,1.3186586,1.3186586,1.3186586,1.3186586,4.110138,4.98213,1.6302596,4.4053636,5.6394,10.136279,4.615391,2.7737331,3.7903748,1.8217851,3.8224485,15.284106,2.8515232,1.5850596,4.7182183,2.0037746,2.9442627,5.0130367,3.0127437,1.5516514,2.0378036,2.5666296,1.1173208,3.2289999,3.6456819,0.8705411,1.245529,1.7590944,1.615093,1.5971423,1.3962159,1.4150791,3.25125,3.1184433,0.45719388,1.1673459,0.79386884,3.3048046,1.4504249,0.90097076,1.3901113,1.3017498,tenor
1.8276411,2.2058043,1.2935139,2.0977442,6.3693447,17.274706,5.560581,35.987885,7.6721306,19.704166,16.922558,13.184557,5.800203,25.20761,21.829155,4.4710636,1.6503087,2.0840535,1.8276411,1.8276411,1.8276411,1.8276411,12.93119,5.777031,7.0445986,4.745712,8.05684,14.001276,3.8117864,6.551136,7.748297,2.7614057,11.527258,3.5636566,5.3377194,0.95736974,2.7673466,2.0761187,2.1216002,2.4137921,1.0266258,1.246778,2.3606653,2.4234092,1.6588106,2.2001162,1.2597826,0.20986134,1.9041665,2.0740871,3.3397653,2.4058447,1.0725852,2.5751307,0.8272667,1.3999023,1.2774206,3.0455585,1.651041,2.2137983,1.7073102,1.2570012,0.8153563,1.0991883,tenor
5.3314476,5.0963764,1.200348,6.6640997,3.4606578,4.873985,6.9631243,31.499916,4.5096917,3.8199844,18.02005,5.104831,16.929745,49.999058,29.60053,30.079098,17.743847,3.990176,5.3314476,5.3314476,5.3314476,5.3314476,19.88803,8.979395,6.815893,17.03517,4.3671913,18.80049,21.055096,8.019247,18.952477,10.051774,13.646487,9.770695,5.973262,3.8480494,7.972231,1.145111,3.4646912,2.811691,2.8220694,0.61854386,3.3890474,1.1601337,5.04783,2.0966403,1.3957415,1.7552496,5.637641,2.98321,2.111162,1.7162123,3.6183891,5.7453737,2.6636555,3.348985,3.2710822,1.0133632,3.2315876,0.37022263,1.77472,2.3308604,3.3514915,1.5739279,tenor
5.8313456,2.331335,4.6595044,12.030266,23.166111,7.371326,20.662014,35.80313,6.4706798,25.353384,7.6412425,9.794387,28.391459,39.771206,16.367727,20.876875,12.716898,4.600195,5.8313456,5.8313456,5.8313456,5.8313456,9.815474,5.513142,7.05352,6.2742133,12.295098,12.107142,13.749929,8.768701,1.254955,6.286836,3.6943762,9.877224,5.9650984,9.306627,10.6600065,6.2515144,4.8132944,3.1602705,1.8706185,3.3498862,1.7786788,3.590958,0.65771407,3.8154938,3.2007098,3.2101557,0.9010566,0.5115082,2.9972148,1.7664613,2.9177878,4.229398,2.4062781,1.673528,2.7387352,6.5864215,0.2954447,2.7826078,4.231365,1.8920333,0.93488514,1.8685858,tenor
2.0847096,1.6876782,1.6247818,6.1265483,4.576258,11.728661,14.440263,43.35029,14.182657,21.014055,28.061714,26.952383,29.049044,23.495255,26.705061,10.098741,3.4939642,6.580678,2.0847096,2.0847096,2.0847096,2.0847096,8.504785,11.042454,21.076965,6.108236,15.082528,13.865934,11.000574,12.041593,7.241379,3.6156142,3.6168895,4.3422647,5.9349055,6.629668,5.708359,4.9718165,4.702514,2.0824502,10.130253,1.1908661,2.648898,2.1605484,3.059325,2.2430515,2.5829055,1.844084,3.234703,1.8705989,3.101082,1.1532165,1.7671676,4.027672,1.3652437,3.4023447,1.1484051,1.2783753,3.565205,1.8327305,1.9364668,2.966272,0.68188775,0.3818106,tenor
3.529748,3.6772492,6.6510906,3.368165,6.545928,12.535056,8.504913,21.115782,4.8076625,11.343392,17.501675,12.610478,13.177713,19.269083,8.643497,2.7960935,5.2220993,3.5094912,3.529748,3.529748,3.529748,3.529748,4.2319713,5.29661,13.734465,8.277798,9.588812,3.0378354,3.696708,1.1493123,2.1356835,1.8196497,15.138247,3.5180528,2.9174237,2.3536382,7.716134,13.710557,5.4485087,0.71665424,7.7466826,1.735218,1.4948528,0.3447134,1.1368119,1.039107,2.4630206,1.8939375,1.4779674,0.9769761,1.5366024,2.0146375,3.7347124,2.158746,3.3425567,1.293997,0.33225358,3.6139104,0.762258,1.9744658,1.6516014,2.7569277,0.55284476,0.6537004,tenor
2.9837024,4.150035,3.4916515,1.3160043,5.1706953,1.5907942,19.970705,32.893246,8.683478,10.926657,12.996177,10.405595,12.368664,12.072246,3.7398665,6.9624743,7.165064,6.083659,2.9837024,2.9837024,2.9837024,2.9837024,12.594138,10.469911,10.976078,5.3226447,4.3337245,2.073166,6.858977,1.4253159,4.741776,2.7352922,9.047428,4.5148606,2.670369,2.0031116,6.0739923,3.9307437,2.7369494,5.9227467,6.7834797,1.5994265,3.467198,2.077357,0.3810607,2.1494856,2.5035114,1.5390487,2.2636023,0.5855718,2.559154,1.5524622,0.29229403,1.4293967,1.9029206,1.5330034,3.0587475,0.5786805,0.5551274,2.6694422,0.6420905,2.4980328,0.90930206,1.7451255,tenor
3.5840662,1.2656337,3.547165,5.4013343,6.7902627,7.2584124,12.031628,21.062794,10.127801,3.381837,11.886524,10.791084,4.4882445,11.75576,7.481559,25.926043,14.751822,24.818645,3.5840662,3.5840662,3.5840662,3.5840662,49.05924,4.2974353,15.8455305,6.557953,6.565704,21.98898,2.720367,4.2054095,4.21362,4.307703,1.7763195,3.464778,1.9204545,1.7949995,2.6448023,4.759306,5.059073,6.4108067,7.648338,2.7697773,4.235306,1.8416965,2.2159712,4.7052855,3.6641262,4.9724126,1.013734,4.40566,1.5161009,6.1485796,3.0800307,1.9916229,2.352945,2.0548248,3.5981185,5.697938,2.3535585,1.2688644,4.501226,2.5405998,3.817111,2.0592551,tenor
3.1076431,1.5613072,5.1890864,0.9798776,3.8249855,7.2010508,6.6019354,36.339603,7.078658,5.0245347,6.7795463,13.838138,9.793369,27.554502,13.879552,9.886837,9.127734,19.407352,3.1076431,3.1076431,3.1076431,3.1076431,35.81592,7.6084657,8.655307,3.317437,4.1086645,18.444405,7.392769,2.8360188,2.031801,3.538602,3.9991713,1.4769754,1.7086989,3.552244,2.6843317,7.611565,2.7088828,5.6861086,7.570619,3.2253137,3.1751082,1.0987171,5.707947,1.3823063,2.0894327,1.9463717,5.2087903,4.1646113,0.43726358,3.738107,1.9051049,2.4017563,3.8494368,0.61002,3.9468024,4.4365897,2.844755,3.2833498,4.490014,3.3422391,1.1136318,2.2156956,tenor
4.600401,4.649136,2.9699614,4.443951,12.461767,2.5251317,10.51502,16.279348,11.440244,6.0904884,4.2398143,13.024628,10.556765,19.073265,17.875628,18.320484,15.967585,60.02594,4.600401,4.600401,4.600401,4.600401,22.07141,7.036135,5.676972,5.7804785,4.5921245,3.6807451,6.076698,1.526268,4.477313,3.3390508,4.510892,2.6477778,1.6063685,1.284124,4.42392,2.147919,1.3897556,0.8839364,3.2034614,3.666422,4.6166925,2.449926,3.6050813,1.8158063,1.921087,0.9086264,1.0404149,2.807417,1.3205024,3.6059642,0.7942195,0.5976303,3.157311,4.356036,2.017834,2.1781204,0.93606937,0.7674076,5.927146,2.2344575,3.2807534,3.1116655,tenor
1.397432,4.264707,1.8588792,3.7992365,9.895509,7.605153,13.433688,27.893322,5.4495773,11.455655,10.932193,34.546703,16.801193,17.510006,21.490149,3.6218083,54.424797,55.01566,1.397432,1.397432,1.397432,1.397432,6.030781,7.72474,8.2894125,9.174872,7.4564266,4.6843596,5.4008784,1.9016434,2.1736438,5.7577996,3.4452975,2.1316922,4.2447863,1.3045503,2.9974933,7.926176,4.6857414,3.4379811,0.7577444,5.7680197,4.271968,2.672648,2.898505,1.8766978,5.0771475,0.99656194,1.8708175,1.1832274,3.2407804,0.60705596,2.8448327,4.118362,1.9985335,2.0073438,5.2901855,2.1263154,3.9180105,3.3621953,0.5676645,2.293867,4.0872197,8.299774,tenor
5.081557,2.673362,5.7542872,3.3482225,5.7274284,5.3830495,10.602785,25.13317,7.973067,21.411354,9.520387,69.818504,19.780088,12.231697,22.713963,13.596066,35.856686,25.247362,5.081557,5.081557,5.081557,5.081557,6.4252234,6.988685,6.22031,19.15203,7.380451,15.087439,3.328227,6.4780807,6.114543,4.150455,0.3173665,2.8359165,4.9176717,5.9630866,2.1757002,4.0931973,1.6558923,2.1774817,2.5284119,1.6367612,3.2934852,4.993841,2.4390569,3.7873702,1.2207862,3.027944,2.859025,2.0390277,1.8642988,2.0917926,2.2198524,3.1581368,3.1037257,1.2594357,2.7781157,3.6995165,3.8786705,2.1937754,1.8503478,6.6773443,5.6075053,2.5626628,tenor
4.7267194,4.261676,2.9316635,3.0961413,15.5696535,9.664904,12.617369,31.2914,11.594391,12.222956,17.827986,33.717545,5.4202104,0.8222642,6.466861,7.5207844,23.336332,24.582453,4.7267194,4.7267194,4.7267194,4.7267194,4.6142488,5.7449164,4.7459326,14.739871,6.4878507,4.9500284,2.3170228,6.8419733,7.3285837,6.5892262,1.2418773,1.9877743,2.261292,5.2045426,3.2170258,2.499261,4.9206433,0.5977529,0.78478765,2.909552,5.8972,4.0421,2.4609478,2.5791736,2.9412048,2.8498688,1.5975556,1.8772446,1.2834074,2.836029,1.36328,0.779862,2.8212895,2.1813543,1.1629093,2.5989351,0.8317043,3.552571,1.9432542,1.6452192,3.0425007,2.9418213,tenor
6.744795,5.0739417,7.252422,6.512637,4.4158254,13.745318,19.454357,26.790579,10.856401,18.878994,12.37778,33.953465,7.2011137,1.926769,5.458736,14.171786,40.36655,12.65422,6.744795,6.744795,6.744795,6.744795,7.585779,3.9591382,3.3444347,16.92064,5.4750395,2.8819282,6.963146,10.032298,11.405794,7.0828133,1.5152622,0.8045652,0.1542367,9.672367,2.776736,5.0035887,4.332359,3.8829987,1.8071954,3.002018,2.845247,4.7756515,3.6319418,0.8083337,2.8880808,2.0187652,1.5065787,6.1486187,2.235771,3.6738093,4.125187,2.3941658,2.0195227,5.803522,1.9421309,5.4179635,2.794723,1.8256725,1.9788777,2.9407942,3.293535,1.1009952,tenor
10.177919,6.3007107,7.1192746,9.0117655,10.592893,8.860513,28.296322,6.8139086,7.7769847,19.296352,4.936452,32.908615,12.249391,3.602073,15.324389,11.485595,29.688576,14.07087,10.177919,10.177919,10.177919,10.177919,9.374045,2.6049495,1.6196576,18.573685,13.270025,5.99274,3.3718727,8.021898,4.7793183,1.6462123,5.345294,4.7485805,4.368497,10.848914,4.644463,6.737936,4.46212,2.8819666,1.7491881,1.5884959,1.7902732,1.9164344,2.2406886,3.246437,1.7594028,3.207509,0.79159164,2.143059,1.5739675,2.525262,1.9482452,4.5372434,1.891899,5.4191136,3.643274,2.6973045,0.506561,5.149948,1.3271792,3.3430119,4.9625764,4.430522,tenor
13.455499,14.876055,12.203656,13.078121,13.207977,13.300263,25.814484,31.703123,24.566782,20.157545,25.449278,22.477812,30.098747,4.3606563,45.580467,25.388994,36.210346,10.874801,13.455499,13.455499,13.455499,13.455499,9.208207,4.27995,3.8103008,12.445971,14.509688,1.9403359,6.3665857,2.5373006,1.6725994,12.502385,5.3189697,5.726627,8.900944,8.303242,3.831314,2.0789268,14.312856,9.2826395,3.4922864,2.9480307,1.4270015,3.0599115,2.2478187,4.818378,5.1300764,0.9834372,5.580996,3.1043234,3.833684,5.072258,0.51302516,4.9005623,3.5317242,6.1843987,4.3699207,2.371142,2.3991842,4.2619214,5.5434847,3.4836953,4.147686,4.0990887,tenor
5.2008085,3.4677763,1.7041715,6.7532787,8.098783,6.9522667,6.7368727,29.863752,9.471506,18.128857,27.807943,203.33351,29.204376,19.67217,2.5466642,28.847284,32.13581,12.018488,5.2008085,5.2008085,5.2008085,5.2008085,7.754551,3.6998472,11.693693,10.5968275,8.940973,9.597357,4.6655254,4.7618685,3.30433,8.9428215,12.189441,7.4527655,7.8484597,3.2176948,3.3191862,5.167431,8.012696,5.3087835,2.6599398,2.2752786,2.0589728,2.825894,6.6694837,1.7948656,1.4664097,4.101642,2.0929582,8.864306,5.285094,1.9086245,3.368259,6.2141604,1.3071765,7.4389925,1.6870162,4.120448,11.793452,4.373135,7.000208,7.494036,7.2000422,6.195428,tenor
10.364408,7.867199,13.930078,14.403981,12.521492,9.816645,4.656364,49.687363,18.791298,41.00283,63.031116,116.480415,27.329165,16.827795,81.7423,29.204695,67.02667,36.169994,10.364408,10.364408,10.364408,10.364408,17.101765,7.4465976,5.7854476,4.3586664,9.774754,5.1517024,3.748759,4.3389072,6.184439,13.498226,2.4507403,15.504681,5.8900604,4.589737,4.216156,4.3746867,5.1893287,3.9713728,2.9706392,2.041803,4.7397356,9.599,3.1650753,7.0678926,3.2635176,2.9413893,6.5466795,8.3118925,6.282623,1.8036838,3.6696148,2.5621479,3.6735568,0.6471139,7.266255,5.8344364,2.041901,6.1654005,2.82472,8.012008,3.223694,2.7758937,tenor
10.304143,7.378914,9.640717,15.662656,12.589988,5.604947,10.653023,55.537144,28.100359,32.12479,44.690975,180.51225,24.548912,7.6133833,28.474365,19.260225,58.862778,35.359055,10.304143,10.304143,10.304143,10.304143,9.879018,9.373904,5.71443,12.555342,16.744015,4.6056523,4.829964,6.2855926,3.1527648,5.0394917,11.514983,3.4140685,10.233427,6.740762,9.203493,4.215145,0.65288126,5.807003,2.3452897,9.316419,8.347778,10.031643,9.807633,5.4257736,6.904736,3.8371441,1.6143343,15.508563,2.2104716,5.5216393,4.7990174,11.303668,7.200576,7.9229774,5.4045687,4.447551,4.4871097,4.534492,5.783948,4.1968756,5.6896553,4.103551,tenor
14.867873,10.419507,10.341509,10.724862,18.315784,4.5709615,12.431796,37.994495,11.67152,18.679977,29.37637,78.59231,11.31882,21.37919,12.390429,11.853587,44.176453,31.664143,14.867873,14.867873,14.867873,14.867873,8.188932,12.317329,6.997072,6.52547,1.9123799,9.156824,5.5242653,3.0955005,9.4949,4.981964,4.4597597,8.291761,3.3707876,0.5932652,1.9408116,9.451209,0.6484396,2.6790516,5.785038,3.2847,3.2298663,7.6733837,6.8272963,4.0825768,5.419144,10.204366,2.6284854,4.7364883,3.0575273,2.572389,5.169163,9.0427885,9.829954,5.405225,8.3685055,3.383319,4.417843,3.1032314,2.6423504,5.7514095,4.014356,6.6143847,tenor
9.438588,7.514121,2.774743,10.635334,17.393585,16.476927,13.203719,30.214409,12.436528,5.8774405,27.903383,61.6736,11.4828825,22.632076,35.82533,382.90656,41.990364,22.788952,9.438588,9.438588,9.438588,9.438588,19.903837,9.190922,5.8992915,28.350706,18.388924,11.415884,14.3993845,4.59821,5.0922136,13.579655,10.492794,8.352442,14.269362,11.689509,12.458789,3.5060675,10.939461,11.217714,13.685219,14.502578,4.5019875,11.336839,6.9498262,5.6927447,11.638691,2.0202336,1.9951428,10.208186,15.932216,4.4035287,1.488624,4.1600795,6.649721,7.5890326,0.9654818,13.962174,7.8549905,5.9611845,7.2655296,10.004322,13.591727,6.909145,tenor
